,Mkt-Rf,SMB,HML,RMW,CMA,Rf
1989-08-01,-0.005667502243763462,0.0023552861886560346,-0.0021078398009905627,9.993455588420356e-05,-0.005566659468107643,0.0004675022437634624
1989-08-02,0.0032324977562365378,0.003479687602065661,-0.0013726998207501053,0.0047890699762208324,0.0013850033500471537,0.0004675022437634624
1989-08-03,-0.004267502243763462,0.0029533531606315663,-0.002205476082991073,0.0014169103750420245,0.0020598343146862887,0.0004675022437634624
1989-08-04,-0.0020675022437634622,0.004263095241847828,-0.00630603382811412,-2.6505402507854972e-05,-0.004010157988630327,0.0004675022437634624
1989-08-05,0.008732497756236537,-0.00041858875671581117,0.0032773311350717607,0.0030655490907529294,-0.001312010121490203,0.0004675022437634624
1989-08-07,0.0030982295309104763,-0.0006892999408972949,-0.00018345030483929642,0.0019300188900263362,-0.001849631813030353,0.000301770469089524
1989-08-08,0.005532497756236538,-0.007113583015552608,0.0005118561783527594,0.0001271938489997423,0.005944397702104819,0.0004675022437634624
1989-08-09,0.009232497756236538,-0.006773463568603571,0.0072556259879903405,-0.0028367516319379935,-0.002382979882844586,0.0004675022437634624
1989-08-10,0.0019324977562365374,0.00017038935274291825,0.0032705719086258385,0.0009631486360081815,8.124825950094847e-05,0.0004675022437634624
1989-08-11,-0.0037675022437634624,0.006037092399748637,-0.0015275090159210711,-0.002802552623353395,-0.0031412321374617103,0.0004675022437634624
1989-08-12,-0.0003675022437634624,0.00229953239453637,0.001682732196154882,-0.0035958976062616657,-0.0017106480287198255,0.0004675022437634624
1989-08-14,-0.0008675022437634624,0.0016609449605820498,0.00451527200867456,0.001723328521332165,0.005186464481947881,0.0004675022437634624
1989-08-16,-0.009367502243763462,0.0023259982717421085,-0.002708632457739229,0.0013913601720677874,-0.004774238786012017,0.0004675022437634624
1989-08-17,-0.0014675022437634624,-0.0033646504622309678,-0.0026718381788820166,0.0002853807452569057,0.0020381582920959754,0.0004675022437634624
1989-08-18,-0.0036675022437634625,0.0030612344621590228,0.004443445485949335,-0.0027983643843390265,-0.0017767424764038929,0.0004675022437634624
1989-08-19,0.0009750721552647546,0.002437233490135611,-0.0019189248412087292,-0.0020992706393618233,0.0017708005114596098,0.0004249278447352456
1989-08-21,0.0025857871926194794,0.005470924479345674,0.00693885707485744,-0.0022306962119823916,0.0004539595751642646,0.0004142128073805207
1989-08-22,0.01357150686785523,-0.007652054860623322,7.936305723718878e-05,0.003313351904619991,-0.008773497929214233,0.00042849313214476936
1989-08-23,0.014050181856960539,-0.002488107114268231,0.002997666026148987,0.0018715193929114285,-0.008080330237051146,0.0004498181430394599
1989-08-24,0.02015018185696054,-0.006780874636086375,0.013950483382545825,0.007704684172729438,0.0016768523823487615,0.0004498181430394599
1989-08-25,-0.00684981814303946,0.003810816602566207,-0.00017620832469194712,-0.0028668310755744528,-0.0015709163262355719,0.0004498181430394599
1989-08-26,0.015950181856960538,-0.010349663006660135,0.01053061534712603,0.005657196319217662,-0.007590472355380998,0.0004498181430394599
1989-08-28,0.01325018185696054,-0.013858508429797583,0.012192801297530646,0.009747802895155772,0.0060609522186227775,0.0004498181430394599
1989-08-29,0.0022572775244119247,-0.002978070063495557,0.012703365602526436,0.010231431013823043,0.00470137071060364,0.0004427224755880754
1989-08-30,0.006853728111707063,-0.0049687169460585386,0.004886041669612329,0.010501948542020193,-0.009966646705902074,0.0004462718882929373
1989-08-31,-0.00884981814303946,0.012607959314165031,-0.012584594622074724,-0.005342213849037964,0.0006748902655638218,0.0004498181430394599
1989-09-01,0.008550181856960541,-0.0034330348220652416,0.005175171487150113,0.004125838213173414,-0.0025717788649434075,0.0004498181430394599
1989-09-02,-0.00294981814303946,0.0001654722225479129,0.0021931603111152885,0.004256435507853887,-0.00021241752425409425,0.0004498181430394599
1989-09-04,-0.007124927844735246,-0.0002799780174280603,-0.006150268229760307,-0.001253066086944499,-0.0005804231044135282,0.0004249278447352456
1989-09-05,-0.003707053412356806,-0.0071977642095625155,0.005018193633765431,0.003560519370036924,-0.007359876275930828,0.0004070534123568059
1989-09-06,-0.010809121334255203,0.00045308555310687306,-0.005166487946713812,-0.0060081957268888556,0.0024798647370068982,0.0003091213342552024
1989-09-07,-0.0049870279369378,0.0013058098254292907,0.00010815090088546735,0.0014954086710447442,0.004246493560750222,0.0002870279369378004
1989-09-08,0.005953728111707063,-0.006007444901338065,0.0020350557271496057,0.009003269843396949,-0.0017735031364652849,0.0004462718882929373
1989-09-09,-0.00193205523324108,-0.0012298325531114541,0.0030298450369225364,0.0022645474436055637,-0.0032771106143132398,0.00043205523324107986
1989-09-11,-0.0035320552332410798,0.0026911340895750826,-0.00041966973710674035,0.0011668342970769176,-0.006785291187354124,0.00043205523324107986
1989-09-12,0.005167944766758921,-0.004145651818843083,0.007312566401382967,0.007932213378774214,-0.002894438053611375,0.00043205523324107986
1989-09-16,-0.003385108233007736,0.001795854361636983,0.0002557636668079435,-9.51572024195566e-05,-0.0035232877367905886,0.0004851082330077361
1989-09-18,-0.009185108233007735,-0.001718432114649389,0.0023013678625363326,0.005948048107630399,0.0022280405049321036,0.0004851082330077361
1989-09-19,-0.001685108233007736,0.001071900419514115,0.00257504635403933,0.0016213917921901301,-0.0008939992949931444,0.0004851082330077361
1989-09-20,-0.009085108233007736,0.004048363554421621,-0.008975266563921589,-0.004589739232169753,0.007881563106092414,0.0004851082330077361
1989-09-21,-0.006585108233007736,0.006322800175249866,-0.00721076215436605,-0.007574378421976924,0.0006823889359029683,0.0004851082330077361
1989-09-22,-0.006706133281528376,0.0026552907311483786,-0.0016437214140965556,-0.006081525469865385,-0.003981016834192954,0.0005061332815283759
1989-09-23,-0.003985108233007736,0.0014907358729949716,-0.0028431159138969948,-0.0030381803780072016,0.0003612903322603941,0.0004851082330077361
1989-09-25,-0.001385108233007736,-0.0011361702297189803,-0.000984513834363993,0.0017546893589549949,-0.002669192367185844,0.0004851082330077361
1989-09-26,-0.003485108233007736,-0.0018807542516250115,0.0011563575848627591,0.003040177769436909,-0.0028974025946810504,0.0004851082330077361
1989-09-27,-0.0011851082330077362,-0.001410458646568107,0.0036156553620132507,-0.00149378356028724,0.0030098801041318615,0.0004851082330077361
1989-09-28,0.007314891766992264,-0.002881583072447768,0.0006785791747548997,-0.0038993370484586842,-0.0006043024449033357,0.0004851082330077361
1989-09-29,0.011814891766992264,0.00040653696192038345,0.0011599643339429856,0.004475507061932615,0.007744972795584792,0.0004851082330077361
1989-09-30,-0.0015851082330077362,0.002982580986857606,0.0015036586912101583,-0.0033887128309592544,-0.0009647719012971139,0.0004851082330077361
1989-10-04,-0.014411372261169373,0.002541159947534139,-0.003600479924463728,0.0009603035936601272,-0.006570501254155248,0.0005113722611693738
1989-10-05,-0.005023917790096862,-0.0007679949167347238,-0.0012709128613705312,-0.0005217756881428131,-5.409117306249406e-06,0.0005239177900968617
1989-10-06,-0.0029113722611693736,-0.0018073168849109171,-0.004415001460084406,-0.007778603485291188,0.007232095808193672,0.0005113722611693738
1989-10-07,-0.0008239177900968616,0.0030433174850534508,-0.0002999665044960912,0.0005919613264685865,0.0014392601388733355,0.0005239177900968617
1989-10-10,-0.0015867449829874971,-0.0017058726989990856,-0.0006071202152187379,0.0022019401843068453,-0.006080861601316795,0.0005867449829874971
1989-10-11,0.0062729519874152595,-0.00018182752637599872,0.006415439017695807,0.0065718449883153205,-0.003915174529408233,0.000527048012584741
1989-10-12,0.0011653106647015674,-0.0010152649336213125,0.0013057097901674872,0.004651486680161718,-0.0028080074557683137,0.0005346893352984328
1989-10-13,0.002459416022633551,-0.0038844181282708568,0.005902191288231516,-0.00045226941834986337,0.003863828044519085,0.0005405839773664489
1989-10-14,0.0015400597988117861,0.005255468504835641,-0.001702561731985427,-0.0015030941500558347,-0.0006363703333969631,0.0005599402011882137
1989-10-16,-0.008252001694205773,0.0005233726288908109,-0.0021334274353453477,0.0016545486828854665,0.0007509731523417957,0.0005520016942057726
1989-10-17,-4.7507708967165375e-05,-0.0005490530277090184,-0.004842443008503006,-0.007652734802736586,0.0019240863226861191,0.0005475077089671654
1989-10-18,-0.01185061946905388,0.0004068140987240736,-0.001382849802087957,0.00018336026985475012,0.0010053818261324017,0.0005506194690538813
1989-10-19,-0.008826004878184772,0.004174920384117747,-0.003383980966029228,-0.0010522786148714032,0.0014782145145929146,0.0005260048781847715
1989-10-20,-0.00741660436419465,0.002519545807906337,-0.003936008072251051,-0.0034913640627790344,-0.0020620102753004564,0.0005166043641946505
1989-10-21,-0.007140930449710819,0.00042744882844034684,0.0033336913376863318,0.00653929762426554,-0.0005823169416397942,0.0005409304497108192
1989-10-23,-0.007258560726418467,-0.0035561247731471547,0.0019067026636220494,0.00020050978493706215,-0.00042751605821466764,0.0005585607264184667
1989-10-24,0.013133858063027536,-0.008362280600566012,0.002362785210073274,0.004560361829361477,0.003009770968357632,0.0005661419369724641
1989-10-25,-0.006261319198749687,0.003541037895224719,-0.0034186386977996647,-0.0006779996159288169,-0.0015545122803788452,0.0005613191987496879
1989-10-26,0.00021599594516206121,-0.001057114601572071,0.0008013905497565975,0.000920372647745213,-0.0012360688790229875,0.0005840040548379388
1989-10-27,-0.0067898262761721005,0.0013625443160100437,0.001152850904056305,0.00409030457430013,0.0005319119996803848,0.0005898262761721007
1989-10-28,0.0002917358128814321,-0.001559613534334728,-0.0030613873090097016,0.0016079427410990925,-0.004378134196599194,0.0006082641871185679
1989-10-30,0.0013101737238278993,-0.0026152589354281647,0.0011743283434979617,0.0028607765809061927,-0.004358442789086819,0.0005898262761721007
1989-10-31,-0.0028740523622097537,0.0022928384443456156,0.004758100328654413,0.00374338101832851,-0.0052084864767121776,0.0005740523622097538
1989-11-01,-0.0036747394840107666,0.0027880036964337564,0.0016851033911859056,-0.0014493451900858545,-0.001952961787817952,0.0005747394840107667
1989-11-02,-0.007246469915567505,-0.0018181395059475728,0.0018025947092998526,0.003445759104381281,0.001497856113490026,0.0005464699155675046
1989-11-03,0.0014845884814336332,-0.003037783253865044,0.006927590830969332,0.003087785429839887,0.0035972011058444517,0.0006154115185663667
1989-11-04,0.0013331695764766543,0.00032767400310784235,0.0016541509807633838,-0.001369763900762422,0.002245748063107401,0.0005668304235233457
1989-11-06,-0.008888457106561302,0.0004389102119535308,-0.0032904627029930523,-0.0032625961954245077,0.0035524964654592575,0.000588457106561302
1989-11-07,-0.004769239190466586,-0.004596403360312421,0.005080851330052868,0.0009528181907912259,0.0026997034072917163,0.0005692391904665861
1989-11-08,-0.006162008518680824,-0.0011141106910413552,0.0023432041838278295,-0.0032893860039915784,0.0008458738348721007,0.0005620085186808232
1989-11-09,0.03870880502430907,-0.009191509946612357,0.0111532886919679,0.0005206792841359331,0.007177395658711776,0.000591194975690934
1989-11-10,0.021903676582356847,-0.004068027820074477,-0.0021113616419727033,-0.002725631200935358,0.004173585112711844,0.000596323417643152
1989-11-11,0.004417709982764135,0.007175681149168754,-0.004672322049026592,-0.0077560576712123065,0.0020876370539094163,0.0005822900172358647
1989-11-13,-0.007981604195784458,-0.0007024427044171302,-0.000637034682230412,-0.0034190006625314144,-0.0023385140386644626,0.0005816041957844575
1989-11-14,-0.01757508300050202,0.0046222848087981066,-0.005928163480061003,-0.003989364919172497,-0.004423605155207594,0.0005750830005020191
1989-11-15,-0.002778516538294771,-0.003910357119190879,0.0074765778190396944,0.004719540044280255,-0.0016876782019281263,0.000578516538294771
1989-11-16,0.00040333492069433066,0.00012774448650585145,0.0021698712623971807,-0.0005343548983464236,-0.005385706177259245,0.0005966650793056694
1989-11-17,-0.01039427283250768,0.005686508423025205,0.0012859364840799546,0.002063350415799997,-0.0025135051931138297,0.0005942728325076807
1989-11-18,0.0008424741930258984,-0.003283854720411749,-0.003970733762388965,-0.0003986829033217464,0.002631094190726915,0.0005575258069741018
1989-11-20,-0.012624961470736551,0.0059808404727005535,-0.0020279103325326966,-0.002640252868533673,-0.003062207974557399,0.0005249614707365513
1989-11-21,-0.00701520980807962,-7.066376245235021e-05,0.0013019270307767132,0.00026502848330834,-0.0010029574007699976,0.0005152098080796197
1989-11-22,0.005093517238859709,-0.0028544948871630175,0.0062859146444097175,-0.0011448125370756511,0.0009371381340527,0.0005064827611402922
1989-11-23,0.0011719091259205436,0.002063195586353777,-0.0002243375002353703,0.00042844275472711784,0.0009356654441905506,0.0005280908740794565
1989-11-24,0.018324230055308227,-0.004224803015822045,0.000723722005791759,-0.0050727542501554646,0.0036396076568603816,0.000575769944691773
1989-11-25,-0.002277486787445958,0.0006419433215564273,8.327654624221842e-05,0.0031590548463625336,-0.0025681913717272653,0.0005774867874459577
1989-11-27,-0.010753728801927279,-0.0004969150037698026,0.0008619552977664306,-0.0036470684457121857,-0.002798508801077802,0.0005537288019272779
1989-11-28,-0.0036360770943145797,-0.0009875200487693707,-0.0006689894501986024,-0.0027540331050376994,-0.002203990238156192,0.0005360770943145798
1989-11-29,0.004056645086716833,-0.002733884748984469,0.005605525748671895,0.001243192140359128,0.0042912422436003584,0.0005433549132831672
1989-11-30,0.008755606482133386,0.003822695551644431,-0.005027411792146516,-0.001181253227872759,0.002350970154682019,0.0005443935178666148
1989-12-01,-0.008821133305029675,0.0017340277552515809,-0.004010895547568729,-0.0027826990392303,0.003878046886607418,0.0005211333050296751
1989-12-02,-0.003295298256925725,-0.0008735383482466169,0.0024591213857894133,0.003520888580023549,0.0032070526940624977,0.0005952982569257248
1989-12-04,-0.006407242092895088,0.001747506627519541,-0.00640429580942184,-0.0014887377409746791,0.0062582692195812875,0.0006072420928950883
1989-12-05,-0.008458215783123429,0.0021834642296015843,-0.000939764879527058,-0.0019748136928245084,-0.0036233860575413503,0.000558215783123428
1989-12-06,-0.001539197786763923,0.0014123119654222917,0.003201972999900546,0.0032119936817252503,-0.0027944112033107126,0.000539197786763923
1989-12-07,-0.010004515226448442,0.004701478334487716,0.00029277240129823613,-0.003822242786959737,-0.001325291780474084,0.0006045152264484432
1989-12-08,-0.012481947121258918,0.008018167793070912,-0.0006150575766028701,0.0027567085476959356,0.00013613204133629958,0.0005819471212589189
1989-12-09,-0.017267518791184884,0.0020895749646898964,-0.005990053135833218,-0.004735019534517505,0.006551829924966215,0.0005675187911848845
1989-12-11,-0.006749928176705405,-0.0036017894385344494,0.0020514012634967067,-0.001738908729932107,-0.002468550924796891,0.0005499281767054054
1989-12-12,0.04054350938122595,-0.006555738869583712,0.005323929589781895,-0.003551571538577332,0.007728679910340354,0.0005564906187740526
